"Data captured on:"	"04.09.2023 13:03:21"
"Gain setting:"	2
"Averaging frame frequency:"	0
"Edge width rising [s]:"	0.000000E+0
"Edge width falling [s]:"	0.000000E+0


"Time [s]"	"Amplitude"
1.200000E-1	6.347504E-1
1.210000E-1	2.275391E-1
1.220000E-1	6.636047E-2
1.230000E-1	2.349854E-2
1.240000E-1	5.973816E-2
1.250000E-1	9.886169E-2
1.260000E-1	3.426819E-1
1.270000E-1	7.568207E-1
1.280000E-1	6.367035E-1
1.290000E-1	5.258636E-1
1.300000E-1	2.257080E-1
1.310000E-1	6.643677E-2
1.320000E-1	5.995178E-2
1.330000E-1	3.370667E-2
1.340000E-1	9.773254E-2
1.350000E-1	3.409576E-1
1.360000E-1	7.552338E-1
1.370000E-1	6.333160E-1
1.380000E-1	2.278290E-1
1.390000E-1	6.613159E-2
1.400000E-1	5.970764E-2
1.410000E-1	3.121948E-2
1.420000E-1	9.786987E-2
1.430000E-1	3.390808E-1
1.440000E-1	7.550049E-1
1.450000E-1	6.355133E-1
1.460000E-1	2.282104E-1
1.470000E-1	6.623840E-2
1.480000E-1	2.308655E-2
1.490000E-1	5.970764E-2
1.500000E-1	9.944153E-2
1.510000E-1	3.429871E-1
1.520000E-1	7.575531E-1
1.530000E-1	6.389313E-1
1.540000E-1	5.292969E-1
1.550000E-1	2.263489E-1
1.560000E-1	6.642151E-2
1.570000E-1	5.940247E-2
1.580000E-1	3.283691E-2
1.590000E-1	9.748840E-2
1.600000E-1	3.401642E-1
1.610000E-1	7.524872E-1
1.620000E-1	6.331024E-1
1.630000E-1	2.270355E-1
1.640000E-1	6.582642E-2
1.650000E-1	6.054687E-2
1.660000E-1	3.355408E-2
1.670000E-1	9.793091E-2
1.680000E-1	3.427277E-1
1.690000E-1	7.566986E-1
1.700000E-1	6.359100E-1
1.710000E-1	2.280273E-1
1.720000E-1	6.713867E-2
1.730000E-1	2.319336E-2
1.740000E-1	5.804443E-2
1.750000E-1	9.861755E-2
1.760000E-1	3.415527E-1
1.770000E-1	7.577972E-1
1.780000E-1	6.363525E-1
1.790000E-1	5.355988E-1
1.800000E-1	2.263184E-1
1.810000E-1	6.669617E-2
1.820000E-1	5.960083E-2
1.830000E-1	3.254700E-2
1.840000E-1	9.921265E-2
1.850000E-1	3.409119E-1
1.860000E-1	7.540131E-1
1.870000E-1	6.341705E-1
1.880000E-1	2.269287E-1
1.890000E-1	6.776428E-2
1.900000E-1	5.995178E-2
1.910000E-1	3.422546E-2
1.920000E-1	9.884644E-2
1.930000E-1	3.410187E-1
1.940000E-1	7.559662E-1
1.950000E-1	6.347961E-1
1.960000E-1	2.277222E-1
1.970000E-1	6.629944E-2
1.980000E-1	2.362061E-2
1.990000E-1	6.007385E-2
2.000000E-1	9.939575E-2
2.010000E-1	3.425293E-1
2.020000E-1	7.583160E-1
2.030000E-1	6.384735E-1
2.040000E-1	5.445404E-1
2.050000E-1	2.266693E-1
2.060000E-1	6.457520E-2
2.070000E-1	5.915833E-2
2.080000E-1	3.150940E-2
2.090000E-1	9.808350E-2
2.100000E-1	3.422852E-1
2.110000E-1	7.534027E-1
2.120000E-1	6.328430E-1
2.130000E-1	2.276459E-1
2.140000E-1	6.690979E-2
2.150000E-1	6.056213E-2
2.160000E-1	3.366089E-2
2.170000E-1	9.841919E-2
2.180000E-1	3.430939E-1
2.190000E-1	7.561646E-1
2.200000E-1	6.353302E-1
2.210000E-1	2.277985E-1
2.220000E-1	6.666565E-2
2.230000E-1	2.276611E-2
2.240000E-1	6.054687E-2
2.250000E-1	9.902954E-2
2.260000E-1	3.415527E-1
2.270000E-1	7.574768E-1
2.280000E-1	6.369476E-1
2.290000E-1	5.470276E-1
2.300000E-1	2.269897E-1
2.310000E-1	6.642151E-2
2.320000E-1	6.063843E-2
2.330000E-1	3.343201E-2
2.340000E-1	9.799194E-2
2.350000E-1	3.400269E-1
2.360000E-1	7.559204E-1
2.370000E-1	6.336975E-1
2.380000E-1	2.268372E-1
2.390000E-1	6.690979E-2
2.400000E-1	5.903625E-2
2.410000E-1	3.401184E-2
2.420000E-1	9.661865E-2
2.430000E-1	3.409119E-1
2.440000E-1	7.535858E-1
2.450000E-1	6.338959E-1
2.460000E-1	2.288208E-1
2.470000E-1	6.785583E-2
2.480000E-1	2.441406E-2
2.490000E-1	6.146240E-2
2.500000E-1	9.892273E-2
2.510000E-1	3.434906E-1
2.520000E-1	7.581024E-1
2.530000E-1	6.373291E-1
2.540000E-1	5.553741E-1
2.550000E-1	2.264252E-1
2.560000E-1	6.539917E-2
2.570000E-1	5.967712E-2
2.580000E-1	3.305054E-2
2.590000E-1	9.785461E-2
2.600000E-1	3.405457E-1
2.610000E-1	7.527161E-1
2.620000E-1	6.318207E-1
2.630000E-1	2.276306E-1
2.640000E-1	6.579590E-2
2.650000E-1	6.047058E-2
2.660000E-1	3.434753E-2
2.670000E-1	9.791565E-2
2.680000E-1	3.429413E-1
2.690000E-1	7.560577E-1
2.700000E-1	6.367950E-1
2.710000E-1	2.268066E-1
2.720000E-1	6.645203E-2
2.730000E-1	2.296448E-2
2.740000E-1	5.917358E-2
2.750000E-1	1.003571E-1
2.760000E-1	3.414001E-1
2.770000E-1	7.561798E-1
2.780000E-1	6.363831E-1
2.790000E-1	5.585785E-1
2.800000E-1	2.269135E-1
2.810000E-1	6.402588E-2
2.820000E-1	5.967712E-2
2.830000E-1	3.182983E-2
2.840000E-1	9.849548E-2
2.850000E-1	3.403473E-1
2.860000E-1	7.545776E-1
2.870000E-1	6.345978E-1
2.880000E-1	2.274475E-1
2.890000E-1	6.694031E-2
2.900000E-1	6.074524E-2
2.910000E-1	3.404236E-2
2.920000E-1	9.764099E-2
2.930000E-1	3.387299E-1
2.940000E-1	7.554779E-1
2.950000E-1	6.331787E-1
2.960000E-1	2.274017E-1
2.970000E-1	6.837463E-2
2.980000E-1	2.339172E-2
2.990000E-1	6.015015E-2
3.000000E-1	9.872437E-2
3.010000E-1	3.424225E-1
3.020000E-1	7.570953E-1
3.030000E-1	6.378326E-1
3.040000E-1	5.681000E-1
3.050000E-1	2.255859E-1
3.060000E-1	6.478882E-2
3.070000E-1	5.906677E-2
3.080000E-1	3.300476E-2
3.090000E-1	9.768677E-2
3.100000E-1	3.391113E-1
3.110000E-1	7.513885E-1
3.120000E-1	6.331329E-1
3.130000E-1	2.260590E-1
3.140000E-1	6.518555E-2
3.150000E-1	6.002808E-2
3.160000E-1	3.216553E-2
3.170000E-1	9.974670E-2
3.180000E-1	3.408508E-1
3.190000E-1	7.560272E-1
3.200000E-1	6.342468E-1
3.210000E-1	2.273865E-1
3.220000E-1	6.600952E-2
3.230000E-1	2.188110E-2
3.240000E-1	6.053162E-2
3.250000E-1	9.648132E-2
3.260000E-1	3.410797E-1
3.270000E-1	7.574158E-1
3.280000E-1	6.362457E-1
3.290000E-1	5.739136E-1
3.300000E-1	2.264709E-1
3.310000E-1	6.692505E-2
3.320000E-1	6.080627E-2
3.330000E-1	3.474426E-2
3.340000E-1	9.626770E-2
3.350000E-1	3.412170E-1
3.360000E-1	7.527008E-1
3.370000E-1	6.330719E-1
3.380000E-1	2.265930E-1
3.390000E-1	6.652832E-2
3.400000E-1	5.932617E-2
3.410000E-1	3.486633E-2
3.420000E-1	9.738159E-2
3.430000E-1	3.401489E-1
3.440000E-1	7.548981E-1
3.450000E-1	6.336517E-1
3.460000E-1	2.269897E-1
3.470000E-1	6.864929E-2
3.480000E-1	2.438354E-2
3.490000E-1	5.897522E-2
3.500000E-1	9.927368E-2
3.510000E-1	3.428497E-1
3.520000E-1	7.584381E-1
3.530000E-1	6.374817E-1
3.540000E-1	5.778961E-1
3.550000E-1	2.260132E-1
3.560000E-1	6.694031E-2
3.570000E-1	6.237793E-2
3.580000E-1	3.321838E-2
3.590000E-1	9.918213E-2
3.600000E-1	3.394165E-1
3.610000E-1	7.524872E-1
3.620000E-1	6.326294E-1
3.630000E-1	2.254181E-1
3.640000E-1	6.459045E-2
3.650000E-1	6.068420E-2
3.660000E-1	3.364563E-2
3.670000E-1	9.643555E-2
3.680000E-1	3.409576E-1
3.690000E-1	7.569885E-1
3.700000E-1	6.358490E-1
3.710000E-1	2.280884E-1
3.720000E-1	6.513977E-2
3.730000E-1	2.317810E-2
3.740000E-1	6.196594E-2
3.750000E-1	1.002350E-1
3.760000E-1	3.422852E-1
3.770000E-1	7.542419E-1
3.780000E-1	6.360626E-1
3.790000E-1	5.859985E-1
3.800000E-1	2.274933E-1
3.810000E-1	6.689453E-2
3.820000E-1	5.911255E-2
3.830000E-1	3.143311E-2
3.840000E-1	9.696960E-2
3.850000E-1	3.389435E-1
3.860000E-1	7.546234E-1
3.870000E-1	6.336975E-1
3.880000E-1	2.266693E-1
3.890000E-1	6.517029E-2
3.900000E-1	5.892944E-2
3.910000E-1	3.465271E-2
3.920000E-1	9.909058E-2
3.930000E-1	3.402710E-1
3.940000E-1	7.553253E-1
3.950000E-1	6.329803E-1
3.960000E-1	2.292786E-1
3.970000E-1	6.526184E-2
3.980000E-1	2.519226E-2
3.990000E-1	5.952454E-2
4.000000E-1	9.817505E-2
4.010000E-1	3.433685E-1
4.020000E-1	7.589722E-1
4.030000E-1	6.396179E-1
4.040000E-1	5.920258E-1
4.050000E-1	2.278442E-1
4.060000E-1	6.468201E-2
4.070000E-1	6.062317E-2
4.080000E-1	3.317261E-2
4.090000E-1	9.765625E-2
4.100000E-1	3.412781E-1
4.110000E-1	7.536774E-1
4.120000E-1	6.345215E-1
4.130000E-1	2.259827E-1
4.140000E-1	6.753540E-2
4.150000E-1	5.870056E-2
4.160000E-1	3.421021E-2
4.170000E-1	9.803772E-2
4.180000E-1	3.406677E-1
4.190000E-1	7.558441E-1
4.200000E-1	6.363373E-1
4.210000E-1	2.282257E-1
4.220000E-1	6.578064E-2
4.230000E-1	2.326965E-2
4.240000E-1	5.970764E-2
4.250000E-1	9.835815E-2
4.260000E-1	3.440552E-1
4.270000E-1	7.593231E-1
4.280000E-1	6.348877E-1
4.290000E-1	5.979919E-1
4.300000E-1	2.253723E-1
4.310000E-1	6.645203E-2
4.320000E-1	5.871582E-2
4.330000E-1	3.479004E-2
4.340000E-1	9.796143E-2
4.350000E-1	3.400116E-1
4.360000E-1	7.545319E-1
4.370000E-1	6.330872E-1
4.380000E-1	2.277679E-1
4.390000E-1	6.484985E-2
4.400000E-1	6.004333E-2
4.410000E-1	3.324890E-2
4.420000E-1	9.890747E-2
4.430000E-1	3.421478E-1
4.440000E-1	7.546844E-1
4.450000E-1	6.347961E-1
4.460000E-1	2.299652E-1
4.470000E-1	6.611633E-2
4.480000E-1	2.194214E-2
4.490000E-1	5.920410E-2
4.500000E-1	9.729004E-2
4.510000E-1	3.439484E-1
4.520000E-1	7.609253E-1
4.530000E-1	6.378021E-1
4.540000E-1	6.091919E-1
4.550000E-1	2.275085E-1
4.560000E-1	6.517029E-2
4.570000E-1	6.076050E-2
4.580000E-1	3.248596E-2
4.590000E-1	9.701538E-2
4.600000E-1	3.401184E-1
4.610000E-1	7.548370E-1
4.620000E-1	6.326599E-1
4.630000E-1	2.263031E-1
4.640000E-1	6.733704E-2
4.650000E-1	6.028748E-2
4.660000E-1	3.178406E-2
4.670000E-1	9.925842E-2
4.680000E-1	3.422089E-1
4.690000E-1	7.565613E-1
4.700000E-1	6.346283E-1
4.710000E-1	2.272797E-1
4.720000E-1	6.695557E-2
4.730000E-1	2.597046E-2
4.740000E-1	6.086731E-2
4.750000E-1	9.690857E-2
4.760000E-1	3.432617E-1
4.770000E-1	7.566528E-1
4.780000E-1	6.388855E-1
4.790000E-1	6.120300E-1
4.800000E-1	2.272339E-1
4.810000E-1	6.614685E-2
4.820000E-1	6.240845E-2
4.830000E-1	3.207397E-2
4.840000E-1	9.848022E-2
4.850000E-1	3.417816E-1
4.860000E-1	7.557526E-1
4.870000E-1	6.352692E-1
4.880000E-1	2.283478E-1
4.890000E-1	6.608582E-2
4.900000E-1	5.958557E-2
4.910000E-1	3.265381E-2
4.920000E-1	9.643555E-2
4.930000E-1	3.411102E-1
4.940000E-1	7.541199E-1
4.950000E-1	6.344147E-1
4.960000E-1	2.286224E-1
4.970000E-1	6.681824E-2
4.980000E-1	2.345276E-2
4.990000E-1	6.101990E-2
5.000000E-1	9.936523E-2
5.010000E-1	3.448486E-1
5.020000E-1	7.610931E-1
5.030000E-1	6.384125E-1
5.040000E-1	6.218262E-1
5.050000E-1	2.264709E-1
5.060000E-1	6.756592E-2
5.070000E-1	5.874634E-2
5.080000E-1	3.436279E-2
5.090000E-1	9.924316E-2
5.100000E-1	3.403931E-1
5.110000E-1	7.541656E-1
5.120000E-1	6.326294E-1
5.130000E-1	2.291718E-1
5.140000E-1	6.700134E-2
5.150000E-1	6.095886E-2
5.160000E-1	3.280640E-2
5.170000E-1	1.000977E-1
5.180000E-1	3.429871E-1
5.190000E-1	7.565002E-1
5.200000E-1	6.355896E-1
5.210000E-1	2.305450E-1
5.220000E-1	6.625366E-2
5.230000E-1	2.136230E-2
5.240000E-1	5.992126E-2
5.250000E-1	9.718323E-2
5.260000E-1	3.426056E-1
5.270000E-1	7.577972E-1
5.280000E-1	6.382294E-1
5.290000E-1	6.256866E-1
5.300000E-1	2.282715E-1
5.310000E-1	6.770325E-2
5.320000E-1	6.155396E-2
5.330000E-1	3.256226E-2
5.340000E-1	9.963989E-2
5.350000E-1	3.417664E-1
5.360000E-1	7.547150E-1
5.370000E-1	6.354980E-1
5.380000E-1	2.258148E-1
5.390000E-1	6.814575E-2
5.400000E-1	5.990601E-2
5.410000E-1	3.472900E-2
5.420000E-1	9.899902E-2
5.430000E-1	3.424072E-1
5.440000E-1	7.538910E-1
5.450000E-1	6.353912E-1
5.460000E-1	2.300873E-1
5.470000E-1	6.773376E-2
5.480000E-1	2.491760E-2
5.490000E-1	6.124878E-2
5.500000E-1	9.944153E-2
5.510000E-1	3.432770E-1
5.520000E-1	7.590790E-1
5.530000E-1	6.401978E-1
5.540000E-1	6.374207E-1
5.550000E-1	2.266083E-1
5.560000E-1	6.427002E-2
5.570000E-1	6.098938E-2
5.580000E-1	3.308105E-2
5.590000E-1	9.838867E-2
5.600000E-1	3.406372E-1
5.610000E-1	7.540283E-1
5.620000E-1	6.327972E-1
5.630000E-1	2.268677E-1
5.640000E-1	6.605530E-2
5.650000E-1	6.169128E-2
5.660000E-1	3.330994E-2
5.670000E-1	9.788513E-2
5.680000E-1	3.419342E-1
5.690000E-1	7.570038E-1
5.700000E-1	6.359406E-1
5.710000E-1	2.300415E-1
5.720000E-1	6.884766E-2
5.730000E-1	2.470398E-2
5.740000E-1	5.790710E-2
5.750000E-1	9.898376E-2
5.760000E-1	3.416595E-1
5.770000E-1	7.589569E-1
5.780000E-1	6.368408E-1
5.790000E-1	6.454468E-1
5.800000E-1	2.278290E-1
5.810000E-1	6.642151E-2
5.820000E-1	6.021118E-2
5.830000E-1	3.254700E-2
5.840000E-1	9.803772E-2
5.850000E-1	3.411255E-1
5.860000E-1	7.548981E-1
5.870000E-1	6.329651E-1
5.880000E-1	2.273560E-1
5.890000E-1	6.625366E-2
5.900000E-1	5.914307E-2
5.910000E-1	3.430176E-2
5.920000E-1	9.866333E-2
5.930000E-1	3.413696E-1
5.940000E-1	7.553406E-1
5.950000E-1	6.358490E-1
5.960000E-1	2.283173E-1
5.970000E-1	6.695557E-2
5.980000E-1	2.371216E-2
5.990000E-1	5.801392E-2
6.000000E-1	9.770203E-2
6.010000E-1	3.438110E-1
6.020000E-1	7.601624E-1
6.030000E-1	6.390228E-1
6.040000E-1	6.503143E-1
6.050000E-1	2.287750E-1
6.060000E-1	6.675720E-2
6.070000E-1	6.072998E-2
6.080000E-1	3.330994E-2
6.090000E-1	9.996033E-2
6.100000E-1	3.402405E-1
6.110000E-1	7.548370E-1
6.120000E-1	6.331482E-1
6.130000E-1	2.293091E-1
6.140000E-1	6.672668E-2
6.150000E-1	6.059265E-2
6.160000E-1	3.370667E-2
6.170000E-1	9.831238E-2
6.180000E-1	3.435669E-1
6.190000E-1	7.570343E-1
6.200000E-1	6.358185E-1
6.210000E-1	2.277222E-1
6.220000E-1	6.597900E-2
6.230000E-1	2.368164E-2
6.240000E-1	6.283569E-2
6.250000E-1	9.983826E-2
6.260000E-1	3.417816E-1
6.270000E-1	7.595520E-1
6.280000E-1	6.373749E-1
6.290000E-1	6.585999E-1
6.300000E-1	2.265472E-1
6.310000E-1	6.564331E-2
6.320000E-1	5.999756E-2
6.330000E-1	3.323364E-2
6.340000E-1	9.991455E-2
6.350000E-1	3.426819E-1
6.360000E-1	7.542572E-1
6.370000E-1	6.334076E-1
6.380000E-1	2.274780E-1
6.390000E-1	6.645203E-2
6.400000E-1	5.976868E-2
6.410000E-1	3.431702E-2
6.420000E-1	9.826660E-2
6.430000E-1	3.417053E-1
6.440000E-1	7.551270E-1
6.450000E-1	6.340637E-1
6.460000E-1	2.280579E-1
6.470000E-1	6.849670E-2
6.480000E-1	2.308655E-2
6.490000E-1	5.998230E-2
6.500000E-1	9.809875E-2
6.510000E-1	3.440552E-1
6.520000E-1	7.582855E-1
6.530000E-1	6.386719E-1
6.540000E-1	6.634674E-1
6.550000E-1	2.274780E-1
6.560000E-1	6.515503E-2
6.570000E-1	6.155396E-2
6.580000E-1	3.402710E-2
6.590000E-1	9.866333E-2
6.600000E-1	3.392487E-1
6.610000E-1	7.550354E-1
6.620000E-1	6.327515E-1
6.630000E-1	2.277527E-1
6.640000E-1	6.858826E-2
6.650000E-1	6.051636E-2
6.660000E-1	3.387451E-2
6.670000E-1	9.869385E-2
6.680000E-1	3.417969E-1
6.690000E-1	7.559967E-1
6.700000E-1	6.351624E-1
6.710000E-1	2.269897E-1
6.720000E-1	6.803894E-2
6.730000E-1	2.198792E-2
6.740000E-1	6.094360E-2
6.750000E-1	9.945679E-2
6.760000E-1	3.431549E-1
6.770000E-1	7.558746E-1
6.780000E-1	6.359863E-1
6.790000E-1	6.707153E-1
6.800000E-1	2.291412E-1
6.810000E-1	6.625366E-2
6.820000E-1	5.964661E-2
6.830000E-1	3.274536E-2
6.840000E-1	9.880066E-2
6.850000E-1	3.419647E-1
6.860000E-1	7.541656E-1
6.870000E-1	6.344147E-1
6.880000E-1	2.282715E-1
6.890000E-1	6.668091E-2
6.900000E-1	5.889893E-2
6.910000E-1	3.395081E-2
6.920000E-1	9.902954E-2
6.930000E-1	3.415985E-1
6.940000E-1	7.542877E-1
6.950000E-1	6.339111E-1
6.960000E-1	2.284241E-1
6.970000E-1	6.692505E-2
6.980000E-1	2.438354E-2
6.990000E-1	6.057739E-2
7.000000E-1	9.773254E-2
7.010000E-1	3.430023E-1
7.020000E-1	7.598114E-1
7.030000E-1	6.373749E-1
7.040000E-1	6.821899E-1
7.050000E-1	2.274017E-1
7.060000E-1	6.655884E-2
7.070000E-1	6.025696E-2
7.080000E-1	3.413391E-2
7.090000E-1	9.768677E-2
7.100000E-1	3.402405E-1
7.110000E-1	7.530060E-1
7.120000E-1	6.316986E-1
7.130000E-1	2.268829E-1
7.140000E-1	6.692505E-2
7.150000E-1	5.958557E-2
7.160000E-1	3.454590E-2
7.170000E-1	9.896851E-2
7.180000E-1	3.428040E-1
7.190000E-1	7.558899E-1
7.200000E-1	6.357727E-1
7.210000E-1	2.282715E-1
7.220000E-1	6.709290E-2
7.230000E-1	2.468872E-2
7.240000E-1	6.134033E-2
7.250000E-1	9.938049E-2
7.260000E-1	3.415680E-1
7.270000E-1	7.577057E-1
7.280000E-1	6.354980E-1
7.290000E-1	6.853638E-1
7.300000E-1	2.276611E-1
7.310000E-1	6.591797E-2
7.320000E-1	5.987549E-2
7.330000E-1	3.395081E-2
7.340000E-1	9.892273E-2
7.350000E-1	3.405457E-1
7.360000E-1	7.547150E-1
7.370000E-1	6.350708E-1
7.380000E-1	2.270050E-1
7.390000E-1	6.582642E-2
7.400000E-1	5.937195E-2
7.410000E-1	3.401184E-2
7.420000E-1	9.844971E-2
7.430000E-1	3.405914E-1
7.440000E-1	7.545471E-1
7.450000E-1	6.357117E-1
7.460000E-1	2.283630E-1
7.470000E-1	6.678772E-2
7.480000E-1	2.409363E-2
7.490000E-1	6.079102E-2
7.500000E-1	9.892273E-2
7.510000E-1	3.447723E-1
7.520000E-1	7.595520E-1
7.530000E-1	6.392822E-1
7.540000E-1	6.949310E-1
7.550000E-1	2.275238E-1
7.560000E-1	6.463623E-2
7.570000E-1	5.940247E-2
7.580000E-1	3.279114E-2
7.590000E-1	9.774780E-2
7.600000E-1	3.422699E-1
7.610000E-1	7.536926E-1
7.620000E-1	6.325226E-1
7.630000E-1	2.266235E-1
7.640000E-1	6.748962E-2
7.650000E-1	5.963135E-2
7.660000E-1	3.372192E-2
7.670000E-1	9.889221E-2
7.680000E-1	3.423004E-1
7.690000E-1	7.552338E-1
7.700000E-1	6.371002E-1
7.710000E-1	2.292480E-1
7.720000E-1	6.628418E-2
7.730000E-1	2.441406E-2
7.740000E-1	6.021118E-2
7.750000E-1	9.834290E-2
7.760000E-1	3.414764E-1
7.770000E-1	7.579041E-1
7.780000E-1	6.363983E-1
7.790000E-1	6.978149E-1
7.800000E-1	2.271118E-1
7.810000E-1	6.709290E-2
7.820000E-1	5.992126E-2
7.830000E-1	3.190613E-2
7.840000E-1	9.797668E-2
7.850000E-1	3.408661E-1
7.860000E-1	7.545929E-1
7.870000E-1	6.331940E-1
7.880000E-1	2.283783E-1
7.890000E-1	6.690979E-2
7.900000E-1	5.955505E-2
7.910000E-1	3.388977E-2
7.920000E-1	9.680176E-2
7.930000E-1	3.417206E-1
7.940000E-1	7.551117E-1
7.950000E-1	6.351776E-1
7.960000E-1	2.272186E-1
7.970000E-1	6.535339E-2
7.980000E-1	2.369690E-2
7.990000E-1	6.124878E-2
8.000000E-1	9.873962E-2
8.010000E-1	3.437347E-1
8.020000E-1	7.590485E-1
8.030000E-1	6.376495E-1
8.040000E-1	7.076569E-1
8.050000E-1	2.272644E-1
8.060000E-1	6.707764E-2
8.070000E-1	6.065369E-2
8.080000E-1	3.349304E-2
8.090000E-1	9.857178E-2
8.100000E-1	3.422546E-1
8.110000E-1	7.542267E-1
8.120000E-1	6.327209E-1
8.130000E-1	2.287750E-1
8.140000E-1	6.552124E-2
8.150000E-1	5.995178E-2
8.160000E-1	3.504944E-2
8.170000E-1	9.915161E-2
8.180000E-1	3.417511E-1
8.190000E-1	7.569885E-1
8.200000E-1	6.369171E-1
8.210000E-1	2.280426E-1
8.220000E-1	6.871033E-2
8.230000E-1	2.442932E-2
8.240000E-1	5.940247E-2
8.250000E-1	9.854126E-2
8.260000E-1	3.413696E-1
8.270000E-1	7.566528E-1
8.280000E-1	6.365051E-1
8.290000E-1	7.139282E-1
8.300000E-1	2.270660E-1
8.310000E-1	6.648254E-2
8.320000E-1	6.147766E-2
8.330000E-1	3.305054E-2
8.340000E-1	9.872437E-2
8.350000E-1	3.417969E-1
8.360000E-1	7.533722E-1
8.370000E-1	6.337280E-1
8.380000E-1	2.270508E-1
8.390000E-1	6.729126E-2
8.400000E-1	5.825806E-2
8.410000E-1	3.419495E-2
8.420000E-1	9.835815E-2
8.430000E-1	3.429565E-1
8.440000E-1	7.555084E-1
8.450000E-1	6.345062E-1
8.460000E-1	2.270355E-1
8.470000E-1	6.686401E-2
8.480000E-1	2.500916E-2
8.490000E-1	6.098938E-2
8.500000E-1	9.947205E-2
8.510000E-1	3.433380E-1
8.520000E-1	7.593079E-1
8.530000E-1	6.365204E-1
8.540000E-1	7.181854E-1
8.550000E-1	2.272644E-1
8.560000E-1	6.573486E-2
8.570000E-1	5.947876E-2
8.580000E-1	3.511047E-2
8.590000E-1	9.852600E-2
8.600000E-1	3.411255E-1
8.610000E-1	7.541809E-1
