"Data captured on:"	"04.09.2023 13:00:19"
"Gain setting:"	2
"Averaging frame frequency:"	0
"Edge width rising [s]:"	1.060970E-2
"Edge width falling [s]:"	-7.134666E-3


"Time [s]"	"Amplitude"
1.200000E-1	7.585907E-1
1.210000E-1	7.574310E-1
1.220000E-1	7.590485E-1
1.230000E-1	7.606964E-1
1.240000E-1	7.584686E-1
1.250000E-1	7.571411E-1
1.260000E-1	7.595673E-1
1.270000E-1	7.588654E-1
1.280000E-1	7.587585E-1
1.290000E-1	7.602386E-1
1.300000E-1	7.575836E-1
1.310000E-1	7.568207E-1
1.320000E-1	7.588959E-1
1.330000E-1	7.587128E-1
1.340000E-1	7.597809E-1
1.350000E-1	7.582245E-1
1.360000E-1	7.579498E-1
1.370000E-1	7.585754E-1
1.380000E-1	7.577972E-1
1.390000E-1	7.581024E-1
1.400000E-1	7.588348E-1
1.410000E-1	7.599640E-1
1.420000E-1	7.571564E-1
1.430000E-1	7.573700E-1
1.440000E-1	7.572784E-1
1.450000E-1	7.578125E-1
1.460000E-1	7.566223E-1
1.470000E-1	7.580414E-1
1.480000E-1	7.572327E-1
1.490000E-1	7.547760E-1
1.500000E-1	7.577057E-1
1.510000E-1	7.565155E-1
1.520000E-1	7.575073E-1
1.530000E-1	7.582550E-1
1.540000E-1	7.572327E-1
1.550000E-1	7.572327E-1
1.560000E-1	7.563171E-1
1.570000E-1	7.572327E-1
1.580000E-1	7.563629E-1
1.590000E-1	7.565155E-1
1.600000E-1	7.564850E-1
1.610000E-1	7.596436E-1
1.620000E-1	7.569275E-1
1.630000E-1	7.571259E-1
1.640000E-1	7.564850E-1
1.650000E-1	7.581940E-1
1.660000E-1	7.569427E-1
1.670000E-1	7.566528E-1
1.680000E-1	7.561798E-1
1.690000E-1	7.563019E-1
1.700000E-1	7.578583E-1
1.710000E-1	7.580566E-1
1.720000E-1	7.560883E-1
1.730000E-1	7.567902E-1
1.740000E-1	7.561646E-1
1.750000E-1	7.574005E-1
1.760000E-1	7.563171E-1
1.770000E-1	7.571259E-1
1.780000E-1	7.559052E-1
1.790000E-1	7.540283E-1
1.800000E-1	7.562103E-1
1.810000E-1	7.595215E-1
1.820000E-1	7.574005E-1
1.830000E-1	7.567749E-1
1.840000E-1	7.577057E-1
1.850000E-1	7.559357E-1
1.860000E-1	7.570801E-1
1.870000E-1	7.564087E-1
1.880000E-1	7.566528E-1
1.890000E-1	7.565460E-1
1.900000E-1	7.555237E-1
1.910000E-1	7.550201E-1
1.920000E-1	7.541199E-1
1.930000E-1	7.578125E-1
1.940000E-1	7.568970E-1
1.950000E-1	7.570496E-1
1.960000E-1	7.558746E-1
1.970000E-1	7.567444E-1
1.980000E-1	7.571106E-1
1.990000E-1	7.579193E-1
2.000000E-1	7.541046E-1
2.010000E-1	7.576141E-1
2.020000E-1	7.581787E-1
2.030000E-1	7.554016E-1
2.040000E-1	7.558441E-1
2.050000E-1	7.554321E-1
2.060000E-1	7.578888E-1
2.070000E-1	7.559662E-1
2.080000E-1	7.568207E-1
2.090000E-1	7.553253E-1
2.100000E-1	7.555084E-1
2.110000E-1	7.549438E-1
2.120000E-1	7.569733E-1
2.130000E-1	7.577972E-1
2.140000E-1	7.566376E-1
2.150000E-1	7.567596E-1
2.160000E-1	7.576904E-1
2.170000E-1	7.569275E-1
2.180000E-1	7.561493E-1
2.190000E-1	7.566071E-1
2.200000E-1	7.570496E-1
2.210000E-1	7.583618E-1
2.220000E-1	7.564850E-1
2.230000E-1	7.567444E-1
2.240000E-1	7.562714E-1
2.250000E-1	7.565460E-1
2.260000E-1	7.568817E-1
2.270000E-1	7.557526E-1
2.280000E-1	7.559967E-1
2.290000E-1	7.553864E-1
2.300000E-1	7.543640E-1
2.310000E-1	7.568207E-1
2.320000E-1	7.563477E-1
2.330000E-1	7.556000E-1
2.340000E-1	7.567291E-1
2.350000E-1	7.560577E-1
2.360000E-1	7.560577E-1
2.370000E-1	7.572937E-1
2.380000E-1	7.562561E-1
2.390000E-1	7.546844E-1
2.400000E-1	7.579041E-1
2.410000E-1	7.566833E-1
2.420000E-1	7.554932E-1
2.430000E-1	7.579651E-1
2.440000E-1	7.577057E-1
2.450000E-1	7.579803E-1
2.460000E-1	7.577972E-1
2.470000E-1	7.593384E-1
2.480000E-1	7.579498E-1
2.490000E-1	7.574768E-1
2.500000E-1	7.596588E-1
2.510000E-1	7.592773E-1
2.520000E-1	7.594757E-1
2.530000E-1	7.594604E-1
2.540000E-1	7.583466E-1
2.550000E-1	7.594452E-1
2.560000E-1	7.592010E-1
2.570000E-1	7.597809E-1
2.580000E-1	7.605286E-1
2.590000E-1	7.615356E-1
2.600000E-1	7.615204E-1
2.610000E-1	7.610168E-1
2.620000E-1	7.610321E-1
2.630000E-1	7.605591E-1
2.640000E-1	7.613525E-1
2.650000E-1	7.610474E-1
2.660000E-1	7.606964E-1
2.670000E-1	7.613678E-1
2.680000E-1	7.613373E-1
2.690000E-1	7.603149E-1
2.700000E-1	7.586517E-1
2.710000E-1	7.631378E-1
2.720000E-1	7.607880E-1
2.730000E-1	7.623444E-1
2.740000E-1	7.610321E-1
2.750000E-1	7.600403E-1
2.760000E-1	7.600555E-1
2.770000E-1	7.598724E-1
2.780000E-1	7.601471E-1
2.790000E-1	7.596130E-1
2.800000E-1	7.604828E-1
2.810000E-1	7.604370E-1
2.820000E-1	7.604523E-1
2.830000E-1	7.603607E-1
2.840000E-1	7.605286E-1
2.850000E-1	7.592468E-1
2.860000E-1	7.592621E-1
2.870000E-1	7.598419E-1
2.880000E-1	7.584991E-1
2.890000E-1	7.608490E-1
2.900000E-1	7.574615E-1
2.910000E-1	7.582397E-1
2.920000E-1	7.585297E-1
2.930000E-1	7.594147E-1
2.940000E-1	7.592773E-1
2.950000E-1	7.592316E-1
2.960000E-1	7.597961E-1
2.970000E-1	7.603912E-1
2.980000E-1	7.581940E-1
2.990000E-1	7.573700E-1
3.000000E-1	7.586823E-1
3.010000E-1	7.588501E-1
3.020000E-1	7.578125E-1
3.030000E-1	7.581940E-1
3.040000E-1	7.589417E-1
3.050000E-1	7.581482E-1
3.060000E-1	7.584381E-1
3.070000E-1	7.586517E-1
3.080000E-1	7.591553E-1
3.090000E-1	7.594604E-1
3.100000E-1	7.584381E-1
3.110000E-1	7.579193E-1
3.120000E-1	7.561493E-1
3.130000E-1	7.585144E-1
3.140000E-1	7.572174E-1
3.150000E-1	7.566071E-1
3.160000E-1	7.575531E-1
3.170000E-1	7.580109E-1
3.180000E-1	7.565460E-1
3.190000E-1	7.589111E-1
3.200000E-1	7.574005E-1
3.210000E-1	7.563629E-1
3.220000E-1	7.563019E-1
3.230000E-1	7.576447E-1
3.240000E-1	7.556610E-1
3.250000E-1	7.571716E-1
3.260000E-1	7.562103E-1
3.270000E-1	7.581635E-1
3.280000E-1	7.570648E-1
3.290000E-1	7.567291E-1
3.300000E-1	7.576141E-1
3.310000E-1	7.558594E-1
3.320000E-1	7.558441E-1
3.330000E-1	7.559814E-1
3.340000E-1	7.563019E-1
3.350000E-1	7.556305E-1
3.360000E-1	7.575836E-1
3.370000E-1	7.561493E-1
3.380000E-1	7.561798E-1
3.390000E-1	7.575226E-1
3.400000E-1	7.582855E-1
3.410000E-1	7.568970E-1
3.420000E-1	7.559967E-1
3.430000E-1	7.567139E-1
3.440000E-1	7.568817E-1
3.450000E-1	7.560425E-1
3.460000E-1	7.571716E-1
3.470000E-1	7.571869E-1
3.480000E-1	7.567444E-1
3.490000E-1	7.560577E-1
3.500000E-1	7.562103E-1
3.510000E-1	7.587585E-1
3.520000E-1	7.559967E-1
3.530000E-1	7.574615E-1
3.540000E-1	7.564545E-1
3.550000E-1	7.561340E-1
3.560000E-1	7.566071E-1
3.570000E-1	7.589417E-1
3.580000E-1	7.568512E-1
3.590000E-1	7.567596E-1
3.600000E-1	7.568512E-1
3.610000E-1	7.560577E-1
3.620000E-1	7.565613E-1
3.630000E-1	7.578125E-1
3.640000E-1	7.569885E-1
3.650000E-1	7.563324E-1
3.660000E-1	7.551575E-1
3.670000E-1	7.572784E-1
3.680000E-1	7.568512E-1
3.690000E-1	7.558441E-1
3.700000E-1	7.570953E-1
3.710000E-1	7.562103E-1
3.720000E-1	7.575836E-1
3.730000E-1	7.563324E-1
3.740000E-1	7.565613E-1
3.750000E-1	7.560120E-1
3.760000E-1	7.560120E-1
3.770000E-1	7.552795E-1
3.780000E-1	7.579956E-1
3.790000E-1	7.576447E-1
3.800000E-1	7.571716E-1
3.810000E-1	7.573395E-1
3.820000E-1	7.560883E-1
3.830000E-1	7.563477E-1
3.840000E-1	7.572784E-1
3.850000E-1	7.580261E-1
3.860000E-1	7.554169E-1
3.870000E-1	7.555084E-1
3.880000E-1	7.569122E-1
3.890000E-1	7.563324E-1
3.900000E-1	7.562714E-1
3.910000E-1	7.581635E-1
3.920000E-1	7.571869E-1
3.930000E-1	7.573853E-1
3.940000E-1	7.557678E-1
3.950000E-1	7.565002E-1
3.960000E-1	7.568970E-1
3.970000E-1	7.576141E-1
3.980000E-1	7.556610E-1
3.990000E-1	7.580261E-1
4.000000E-1	7.556610E-1
4.010000E-1	7.559052E-1
4.020000E-1	7.585602E-1
4.030000E-1	7.567902E-1
4.040000E-1	7.569122E-1
4.050000E-1	7.566986E-1
4.060000E-1	7.574615E-1
4.070000E-1	7.559662E-1
4.080000E-1	7.571259E-1
4.090000E-1	7.555847E-1
4.100000E-1	7.587433E-1
4.110000E-1	7.566528E-1
4.120000E-1	7.583008E-1
4.130000E-1	7.577057E-1
4.140000E-1	7.579498E-1
4.150000E-1	7.589264E-1
4.160000E-1	7.578278E-1
4.170000E-1	7.585297E-1
4.180000E-1	7.583008E-1
4.190000E-1	7.601166E-1
4.200000E-1	7.588501E-1
4.210000E-1	7.590942E-1
4.220000E-1	7.586823E-1
4.230000E-1	7.594757E-1
4.240000E-1	7.601166E-1
4.250000E-1	7.598724E-1
4.260000E-1	7.602692E-1
4.270000E-1	7.600708E-1
4.280000E-1	7.592621E-1
4.290000E-1	7.645264E-1
4.300000E-1	7.629242E-1
4.310000E-1	7.604675E-1
4.320000E-1	7.614899E-1
4.330000E-1	7.596283E-1
4.340000E-1	7.616272E-1
4.350000E-1	7.603912E-1
4.360000E-1	7.590790E-1
4.370000E-1	7.616425E-1
4.380000E-1	7.610016E-1
4.390000E-1	7.609406E-1
4.400000E-1	7.595673E-1
4.410000E-1	7.577057E-1
4.420000E-1	7.605896E-1
4.430000E-1	7.610474E-1
4.440000E-1	7.597504E-1
4.450000E-1	7.596893E-1
4.460000E-1	7.607574E-1
4.470000E-1	7.608490E-1
4.480000E-1	7.601013E-1
4.490000E-1	7.592773E-1
4.500000E-1	7.601471E-1
4.510000E-1	7.609863E-1
4.520000E-1	7.600708E-1
4.530000E-1	7.604065E-1
4.540000E-1	7.598114E-1
4.550000E-1	7.614746E-1
4.560000E-1	7.590790E-1
4.570000E-1	7.590179E-1
4.580000E-1	7.591095E-1
4.590000E-1	7.593689E-1
4.600000E-1	7.579498E-1
4.610000E-1	7.597504E-1
4.620000E-1	7.581940E-1
4.630000E-1	7.594452E-1
4.640000E-1	7.576141E-1
4.650000E-1	7.583466E-1
4.660000E-1	7.586365E-1
4.670000E-1	7.578583E-1
4.680000E-1	7.566681E-1
4.690000E-1	7.578735E-1
4.700000E-1	7.574310E-1
4.710000E-1	7.578735E-1
4.720000E-1	7.582703E-1
4.730000E-1	7.589417E-1
4.740000E-1	7.567139E-1
4.750000E-1	7.576752E-1
4.760000E-1	7.592010E-1
4.770000E-1	7.575989E-1
4.780000E-1	7.574158E-1
4.790000E-1	7.565308E-1
4.800000E-1	7.570038E-1
4.810000E-1	7.552948E-1
4.820000E-1	7.570190E-1
4.830000E-1	7.570190E-1
4.840000E-1	7.566528E-1
4.850000E-1	7.567444E-1
4.860000E-1	7.571259E-1
4.870000E-1	7.577972E-1
4.880000E-1	7.567749E-1
4.890000E-1	7.572937E-1
4.900000E-1	7.553558E-1
4.910000E-1	7.542725E-1
4.920000E-1	7.563019E-1
4.930000E-1	7.574615E-1
4.940000E-1	7.572174E-1
4.950000E-1	7.575378E-1
4.960000E-1	7.574310E-1
4.970000E-1	7.555847E-1
4.980000E-1	7.562866E-1
4.990000E-1	7.559052E-1
5.000000E-1	7.558746E-1
5.010000E-1	7.595825E-1
5.020000E-1	7.589111E-1
5.030000E-1	7.583160E-1
5.040000E-1	7.573853E-1
5.050000E-1	7.568207E-1
5.060000E-1	7.573090E-1
5.070000E-1	7.570801E-1
5.080000E-1	7.568207E-1
5.090000E-1	7.552643E-1
5.100000E-1	7.559052E-1
5.110000E-1	7.556152E-1
5.120000E-1	7.580719E-1
5.130000E-1	7.566986E-1
5.140000E-1	7.565460E-1
5.150000E-1	7.576752E-1
5.160000E-1	7.568207E-1
5.170000E-1	7.568970E-1
5.180000E-1	7.557068E-1
5.190000E-1	7.536316E-1
5.200000E-1	7.585449E-1
5.210000E-1	7.566986E-1
5.220000E-1	7.559967E-1
5.230000E-1	7.566071E-1
5.240000E-1	7.556152E-1
5.250000E-1	7.567596E-1
5.260000E-1	7.564545E-1
5.270000E-1	7.568207E-1
5.280000E-1	7.557526E-1
5.290000E-1	7.563934E-1
5.300000E-1	7.549896E-1
5.310000E-1	7.557220E-1
5.320000E-1	7.579193E-1
5.330000E-1	7.559052E-1
5.340000E-1	7.563019E-1
5.350000E-1	7.558441E-1
5.360000E-1	7.572937E-1
5.370000E-1	7.569427E-1
5.380000E-1	7.560883E-1
5.390000E-1	7.583160E-1
5.400000E-1	7.550812E-1
5.410000E-1	7.552795E-1
5.420000E-1	7.569275E-1
5.430000E-1	7.563629E-1
5.440000E-1	7.557220E-1
5.450000E-1	7.579651E-1
5.460000E-1	7.563171E-1
5.470000E-1	7.562408E-1
5.480000E-1	7.564545E-1
5.490000E-1	7.581482E-1
5.500000E-1	7.574615E-1
5.510000E-1	7.577972E-1
5.520000E-1	7.556000E-1
5.530000E-1	7.563477E-1
5.540000E-1	7.567902E-1
5.550000E-1	7.561493E-1
5.560000E-1	7.558441E-1
5.570000E-1	7.569427E-1
5.580000E-1	7.560883E-1
5.590000E-1	7.565002E-1
5.600000E-1	7.577209E-1
5.610000E-1	7.568817E-1
5.620000E-1	7.558746E-1
5.630000E-1	7.558441E-1
5.640000E-1	7.546692E-1
5.650000E-1	7.563934E-1
5.660000E-1	7.556610E-1
5.670000E-1	7.550201E-1
5.680000E-1	7.562561E-1
5.690000E-1	7.550507E-1
5.700000E-1	7.581329E-1
5.710000E-1	7.542114E-1
5.720000E-1	7.570038E-1
5.730000E-1	7.574158E-1
5.740000E-1	7.565460E-1
5.750000E-1	7.564392E-1
5.760000E-1	7.569275E-1
5.770000E-1	7.562714E-1
5.780000E-1	7.577972E-1
5.790000E-1	7.587585E-1
5.800000E-1	7.584991E-1
5.810000E-1	7.587433E-1
5.820000E-1	7.577972E-1
5.830000E-1	7.578583E-1
5.840000E-1	7.592316E-1
5.850000E-1	7.588501E-1
5.860000E-1	7.592621E-1
5.870000E-1	7.601776E-1
5.880000E-1	7.592773E-1
5.890000E-1	7.580872E-1
5.900000E-1	7.613373E-1
5.910000E-1	7.602386E-1
5.920000E-1	7.596283E-1
5.930000E-1	7.593231E-1
5.940000E-1	7.605133E-1
5.950000E-1	7.603607E-1
5.960000E-1	7.606049E-1
5.970000E-1	7.604980E-1
5.980000E-1	7.612610E-1
5.990000E-1	7.606964E-1
6.000000E-1	7.617035E-1
6.010000E-1	7.618408E-1
6.020000E-1	7.608795E-1
6.030000E-1	7.609100E-1
6.040000E-1	7.605591E-1
6.050000E-1	7.608795E-1
6.060000E-1	7.597656E-1
6.070000E-1	7.617798E-1
6.080000E-1	7.602386E-1
6.090000E-1	7.613678E-1
6.100000E-1	7.608490E-1
6.110000E-1	7.603912E-1
6.120000E-1	7.606964E-1
6.130000E-1	7.604980E-1
6.140000E-1	7.602997E-1
6.150000E-1	7.595825E-1
6.160000E-1	7.596283E-1
6.170000E-1	7.601166E-1
6.180000E-1	7.599792E-1
6.190000E-1	7.599945E-1
6.200000E-1	7.596741E-1
6.210000E-1	7.601929E-1
6.220000E-1	7.588501E-1
6.230000E-1	7.587433E-1
6.240000E-1	7.581482E-1
6.250000E-1	7.587433E-1
6.260000E-1	7.586670E-1
6.270000E-1	7.585602E-1
6.280000E-1	7.600250E-1
6.290000E-1	7.572479E-1
6.300000E-1	7.581635E-1
6.310000E-1	7.580566E-1
6.320000E-1	7.586823E-1
6.330000E-1	7.587585E-1
6.340000E-1	7.593536E-1
6.350000E-1	7.590179E-1
6.360000E-1	7.591095E-1
6.370000E-1	7.580109E-1
6.380000E-1	7.590027E-1
6.390000E-1	7.568817E-1
6.400000E-1	7.591705E-1
6.410000E-1	7.583466E-1
6.420000E-1	7.581177E-1
6.430000E-1	7.598724E-1
6.440000E-1	7.582855E-1
6.450000E-1	7.581482E-1
6.460000E-1	7.570190E-1
6.470000E-1	7.587128E-1
6.480000E-1	7.587585E-1
6.490000E-1	7.566376E-1
6.500000E-1	7.587128E-1
6.510000E-1	7.571106E-1
6.520000E-1	7.577972E-1
6.530000E-1	7.567291E-1
6.540000E-1	7.571869E-1
6.550000E-1	7.585449E-1
6.560000E-1	7.560120E-1
6.570000E-1	7.575684E-1
6.580000E-1	7.566833E-1
6.590000E-1	7.556610E-1
6.600000E-1	7.566376E-1
6.610000E-1	7.565918E-1
6.620000E-1	7.568207E-1
6.630000E-1	7.563629E-1
6.640000E-1	7.558441E-1
6.650000E-1	7.566833E-1
6.660000E-1	7.569733E-1
6.670000E-1	7.557983E-1
6.680000E-1	7.559967E-1
6.690000E-1	7.546539E-1
6.700000E-1	7.565002E-1
6.710000E-1	7.572937E-1
6.720000E-1	7.570953E-1
6.730000E-1	7.569733E-1
6.740000E-1	7.550812E-1
6.750000E-1	7.561493E-1
6.760000E-1	7.568207E-1
6.770000E-1	7.563171E-1
6.780000E-1	7.571411E-1
6.790000E-1	7.578125E-1
6.800000E-1	7.563477E-1
6.810000E-1	7.567291E-1
6.820000E-1	7.564850E-1
6.830000E-1	7.563629E-1
6.840000E-1	7.573547E-1
6.850000E-1	7.559967E-1
6.860000E-1	7.572784E-1
6.870000E-1	7.557220E-1
6.880000E-1	7.564545E-1
6.890000E-1	7.578888E-1
6.900000E-1	7.576294E-1
6.910000E-1	7.562103E-1
6.920000E-1	7.560883E-1
6.930000E-1	7.556000E-1
6.940000E-1	7.565918E-1
6.950000E-1	7.568817E-1
6.960000E-1	7.574768E-1
6.970000E-1	7.574158E-1
6.980000E-1	7.566986E-1
6.990000E-1	7.576294E-1
7.000000E-1	7.561798E-1
7.010000E-1	7.561188E-1
7.020000E-1	7.554779E-1
7.030000E-1	7.580109E-1
7.040000E-1	7.572784E-1
7.050000E-1	7.564087E-1
7.060000E-1	7.576447E-1
7.070000E-1	7.556915E-1
7.080000E-1	7.559662E-1
7.090000E-1	7.549286E-1
7.100000E-1	7.577057E-1
7.110000E-1	7.575684E-1
7.120000E-1	7.581940E-1
7.130000E-1	7.576294E-1
7.140000E-1	7.583923E-1
7.150000E-1	7.566376E-1
7.160000E-1	7.564850E-1
7.170000E-1	7.572937E-1
7.180000E-1	7.552490E-1
7.190000E-1	7.578125E-1
7.200000E-1	7.575378E-1
7.210000E-1	7.561493E-1
7.220000E-1	7.573547E-1
7.230000E-1	7.563934E-1
7.240000E-1	7.572784E-1
7.250000E-1	7.554779E-1
7.260000E-1	7.557220E-1
7.270000E-1	7.559357E-1
7.280000E-1	7.567291E-1
7.290000E-1	7.553406E-1
7.300000E-1	7.578278E-1
7.310000E-1	7.565460E-1
7.320000E-1	7.548065E-1
7.330000E-1	7.560272E-1
7.340000E-1	7.566681E-1
7.350000E-1	7.565460E-1
7.360000E-1	7.574310E-1
7.370000E-1	7.550507E-1
7.380000E-1	7.557220E-1
7.390000E-1	7.556305E-1
7.400000E-1	7.584076E-1
7.410000E-1	7.561493E-1
7.420000E-1	7.559509E-1
7.430000E-1	7.564850E-1
7.440000E-1	7.568359E-1
7.450000E-1	7.565155E-1
7.460000E-1	7.571259E-1
7.470000E-1	7.570953E-1
7.480000E-1	7.584991E-1
7.490000E-1	7.598724E-1
7.500000E-1	7.590332E-1
7.510000E-1	7.592316E-1
7.520000E-1	7.594147E-1
7.530000E-1	7.592621E-1
7.540000E-1	7.597504E-1
7.550000E-1	7.604675E-1
7.560000E-1	7.604065E-1
7.570000E-1	7.604065E-1
7.580000E-1	7.601013E-1
7.590000E-1	7.595215E-1
7.600000E-1	7.617035E-1
7.610000E-1	7.615204E-1
7.620000E-1	7.612152E-1
7.630000E-1	7.618561E-1
7.640000E-1	7.604523E-1
7.650000E-1	7.608032E-1
7.660000E-1	7.609711E-1
7.670000E-1	7.601776E-1
7.680000E-1	7.611694E-1
7.690000E-1	7.621460E-1
7.700000E-1	7.622375E-1
7.710000E-1	7.594452E-1
7.720000E-1	7.600708E-1
7.730000E-1	7.608032E-1
7.740000E-1	7.615967E-1
7.750000E-1	7.613373E-1
7.760000E-1	7.592926E-1
7.770000E-1	7.614899E-1
7.780000E-1	7.607574E-1
7.790000E-1	7.596436E-1
7.800000E-1	7.601776E-1
7.810000E-1	7.598419E-1
7.820000E-1	7.597504E-1
7.830000E-1	7.608795E-1
7.840000E-1	7.587433E-1
7.850000E-1	7.593689E-1
7.860000E-1	7.593536E-1
7.870000E-1	7.601471E-1
7.880000E-1	7.581024E-1
7.890000E-1	7.587738E-1
7.900000E-1	7.598114E-1
7.910000E-1	7.589111E-1
7.920000E-1	7.603302E-1
7.930000E-1	7.596893E-1
7.940000E-1	7.593536E-1
7.950000E-1	7.586365E-1
7.960000E-1	7.577362E-1
7.970000E-1	7.593689E-1
7.980000E-1	7.585602E-1
7.990000E-1	7.592773E-1
8.000000E-1	7.588959E-1
8.010000E-1	7.583160E-1
8.020000E-1	7.578888E-1
8.030000E-1	7.581635E-1
8.040000E-1	7.575836E-1
8.050000E-1	7.581024E-1
8.060000E-1	7.580414E-1
8.070000E-1	7.568970E-1
8.080000E-1	7.578735E-1
8.090000E-1	7.559662E-1
8.100000E-1	7.580261E-1
8.110000E-1	7.576141E-1
8.120000E-1	7.583008E-1
8.130000E-1	7.586823E-1
8.140000E-1	7.572174E-1
8.150000E-1	7.574310E-1
8.160000E-1	7.581024E-1
8.170000E-1	7.572937E-1
8.180000E-1	7.571411E-1
8.190000E-1	7.552032E-1
8.200000E-1	7.551117E-1
8.210000E-1	7.601013E-1
8.220000E-1	7.570648E-1
8.230000E-1	7.571106E-1
8.240000E-1	7.591400E-1
8.250000E-1	7.572021E-1
8.260000E-1	7.579651E-1
8.270000E-1	7.565155E-1
8.280000E-1	7.549896E-1
8.290000E-1	7.568970E-1
8.300000E-1	7.581482E-1
8.310000E-1	7.554169E-1
8.320000E-1	7.577362E-1
8.330000E-1	7.572479E-1
8.340000E-1	7.565308E-1
8.350000E-1	7.571259E-1
8.360000E-1	7.581329E-1
8.370000E-1	7.562103E-1
8.380000E-1	7.573395E-1
8.390000E-1	7.558136E-1
8.400000E-1	7.578888E-1
8.410000E-1	7.570648E-1
8.420000E-1	7.572479E-1
8.430000E-1	7.564087E-1
8.440000E-1	7.572327E-1
8.450000E-1	7.565460E-1
8.460000E-1	7.568665E-1
8.470000E-1	7.563477E-1
8.480000E-1	7.561493E-1
8.490000E-1	7.547913E-1
8.500000E-1	7.556152E-1
8.510000E-1	7.571259E-1
8.520000E-1	7.571411E-1
8.530000E-1	7.559509E-1
8.540000E-1	7.563171E-1
8.550000E-1	7.569733E-1
8.560000E-1	7.567902E-1
8.570000E-1	7.574615E-1
8.580000E-1	7.554779E-1
8.590000E-1	7.552643E-1
8.600000E-1	7.572479E-1
8.610000E-1	7.574310E-1
