"Data captured on:"	"29.08.2023 11:02:20"
"Gain setting:"	2
"Averaging frame frequency:"	0
"Edge width rising [s]:"	1.900619E-5
"Edge width falling [s]:"	-1.882226E-5


"Time [s]"	"Amplitude"
1.200000E-4	3.906250E-3
1.210000E-4	4.531860E-3
1.220000E-4	4.852295E-3
1.230000E-4	4.928589E-3
1.240000E-4	4.882812E-3
1.250000E-4	4.821777E-3
1.260000E-4	4.364014E-3
1.270000E-4	5.905151E-3
1.280000E-4	6.561279E-3
1.290000E-4	5.172729E-3
1.300000E-4	4.226685E-3
1.310000E-4	5.477905E-3
1.320000E-4	6.423950E-3
1.330000E-4	5.203247E-3
1.340000E-4	6.759644E-3
1.350000E-4	4.531860E-3
1.360000E-4	3.524780E-3
1.370000E-4	4.531860E-3
1.380000E-4	3.601074E-3
1.390000E-4	5.187988E-3
1.400000E-4	4.806519E-3
1.410000E-4	5.523682E-3
1.420000E-4	3.692627E-3
1.430000E-4	4.333496E-3
1.440000E-4	7.110596E-3
1.450000E-4	7.263184E-3
1.460000E-4	5.325317E-3
1.470000E-4	5.920410E-3
1.480000E-4	7.217407E-3
1.490000E-4	6.927490E-3
1.500000E-4	5.264282E-3
1.510000E-4	4.852295E-3
1.520000E-4	4.531860E-3
1.530000E-4	1.800537E-3
1.540000E-4	5.386353E-3
1.550000E-4	4.714966E-3
1.560000E-4	4.791260E-3
1.570000E-4	4.943848E-3
1.580000E-4	5.630493E-3
1.590000E-4	5.432129E-3
1.600000E-4	6.576538E-3
1.610000E-4	6.072998E-3
1.620000E-4	3.570557E-3
1.630000E-4	1.327515E-3
1.640000E-4	5.035400E-3
1.650000E-4	6.042480E-3
1.660000E-4	5.722046E-3
1.670000E-4	3.570557E-3
1.680000E-4	5.874634E-3
1.690000E-4	4.867554E-3
1.700000E-4	4.287720E-3
1.710000E-4	5.187988E-3
1.720000E-4	3.860474E-3
1.730000E-4	2.243042E-3
1.740000E-4	4.669189E-3
1.750000E-4	5.508423E-3
1.760000E-4	5.447388E-3
1.770000E-4	6.057739E-3
1.780000E-4	5.783081E-3
1.790000E-4	4.776001E-3
1.800000E-4	6.134033E-3
1.810000E-4	6.698608E-3
1.820000E-4	5.294800E-3
1.830000E-4	4.211426E-3
1.840000E-4	5.874634E-3
1.850000E-4	6.042480E-3
1.860000E-4	5.691528E-3
1.870000E-4	5.187988E-3
1.880000E-4	5.233765E-3
1.890000E-4	4.714966E-3
1.900000E-4	4.714966E-3
1.910000E-4	2.944946E-3
1.920000E-4	3.524780E-3
1.930000E-4	6.652832E-3
1.940000E-4	5.416870E-3
1.950000E-4	3.860474E-3
1.960000E-4	5.035400E-3
1.970000E-4	4.943848E-3
1.980000E-4	6.591797E-3
1.990000E-4	5.050659E-3
2.000000E-4	4.623413E-3
2.010000E-4	3.311157E-3
2.020000E-4	2.380371E-3
2.030000E-4	6.790161E-3
2.040000E-4	5.889893E-3
2.050000E-4	4.318237E-3
2.060000E-4	4.714966E-3
2.070000E-4	5.813599E-3
2.080000E-4	5.142212E-3
2.090000E-4	4.089355E-3
2.100000E-4	5.310059E-3
2.110000E-4	4.104614E-3
2.120000E-4	3.799438E-3
2.130000E-4	5.950928E-3
2.140000E-4	5.401611E-3
2.150000E-4	4.592896E-3
2.160000E-4	4.684448E-3
2.170000E-4	7.324219E-3
2.180000E-4	6.225586E-3
2.190000E-4	5.981445E-3
2.200000E-4	5.813599E-3
2.210000E-4	4.623413E-3
2.220000E-4	2.807617E-3
2.230000E-4	3.845215E-3
2.240000E-4	4.943848E-3
2.250000E-4	5.371094E-3
2.260000E-4	5.035400E-3
2.270000E-4	6.103516E-3
2.280000E-4	5.187988E-3
2.290000E-4	5.081177E-3
2.300000E-4	4.974365E-3
2.310000E-4	6.607056E-3
2.320000E-4	3.662109E-3
2.330000E-4	2.258301E-3
2.340000E-4	5.783081E-3
2.350000E-4	5.172729E-3
2.360000E-4	5.752563E-3
2.370000E-4	5.355835E-3
2.380000E-4	4.501343E-3
2.390000E-4	4.241943E-3
2.400000E-4	4.531860E-3
2.410000E-4	4.058838E-3
2.420000E-4	5.325317E-3
2.430000E-4	4.440308E-3
2.440000E-4	4.425049E-3
2.450000E-4	5.050659E-3
2.460000E-4	6.301880E-3
2.470000E-4	6.286621E-3
2.480000E-4	5.554199E-3
2.490000E-4	5.447388E-3
2.500000E-4	4.913330E-3
2.510000E-4	4.882812E-3
2.520000E-4	6.607056E-3
2.530000E-4	5.813599E-3
2.540000E-4	5.783081E-3
2.550000E-4	4.241943E-3
2.560000E-4	6.057739E-3
2.570000E-4	4.272461E-3
2.580000E-4	4.470825E-3
2.590000E-4	5.310059E-3
2.600000E-4	4.211426E-3
2.610000E-4	4.470825E-3
2.620000E-4	5.111694E-3
2.630000E-4	6.286621E-3
2.640000E-4	4.745483E-3
2.650000E-4	5.004883E-3
2.660000E-4	6.210327E-3
2.670000E-4	5.355835E-3
2.680000E-4	6.927490E-3
2.690000E-4	5.218506E-3
2.700000E-4	3.234863E-3
2.710000E-4	3.234863E-3
2.720000E-4	3.341675E-3
2.730000E-4	4.470825E-3
2.740000E-4	5.935669E-3
2.750000E-4	5.691528E-3
2.760000E-4	5.493164E-3
2.770000E-4	5.279541E-3
2.780000E-4	5.065918E-3
2.790000E-4	4.455566E-3
2.800000E-4	5.325317E-3
2.810000E-4	3.723145E-3
2.820000E-4	4.531860E-3
2.830000E-4	4.104614E-3
2.840000E-4	5.538940E-3
2.850000E-4	5.737305E-3
2.860000E-4	5.447388E-3
2.870000E-4	5.661011E-3
2.880000E-4	4.821777E-3
2.890000E-4	4.821777E-3
2.900000E-4	5.172729E-3
2.910000E-4	4.241943E-3
2.920000E-4	6.713867E-3
2.930000E-4	5.554199E-3
2.940000E-4	4.150391E-3
2.950000E-4	4.516602E-3
2.960000E-4	4.745483E-3
2.970000E-4	5.371094E-3
2.980000E-4	4.943848E-3
2.990000E-4	3.890991E-3
3.000000E-4	4.516602E-3
3.010000E-4	4.974365E-3
3.020000E-4	7.049561E-3
3.030000E-4	6.347656E-3
3.040000E-4	5.737305E-3
3.050000E-4	5.050659E-3
3.060000E-4	5.645752E-3
3.070000E-4	4.745483E-3
3.080000E-4	4.699707E-3
3.090000E-4	5.035400E-3
3.100000E-4	4.470825E-3
3.110000E-4	3.433228E-3
3.120000E-4	6.881714E-3
3.130000E-4	6.179810E-3
3.140000E-4	4.913330E-3
3.150000E-4	5.096436E-3
3.160000E-4	7.293701E-3
3.170000E-4	6.103516E-3
3.180000E-4	4.730225E-3
3.190000E-4	5.203247E-3
3.200000E-4	4.943848E-3
3.210000E-4	3.250122E-3
3.220000E-4	5.920410E-3
3.230000E-4	6.927490E-3
3.240000E-4	4.928589E-3
3.250000E-4	5.218506E-3
3.260000E-4	6.393433E-3
3.270000E-4	6.027222E-3
3.280000E-4	5.752563E-3
3.290000E-4	5.630493E-3
3.300000E-4	4.257202E-3
3.310000E-4	3.768921E-3
3.320000E-4	4.180908E-3
3.330000E-4	5.126953E-3
3.340000E-4	4.486084E-3
3.350000E-4	4.226685E-3
3.360000E-4	4.867554E-3
3.370000E-4	5.874634E-3
3.380000E-4	5.157471E-3
3.390000E-4	5.004883E-3
3.400000E-4	4.714966E-3
3.410000E-4	2.410889E-3
3.420000E-4	2.609253E-3
3.430000E-4	5.096436E-3
3.440000E-4	6.362915E-3
3.450000E-4	6.546021E-3
3.460000E-4	6.072998E-3
3.470000E-4	3.921509E-3
3.480000E-4	4.531860E-3
3.490000E-4	4.364014E-3
3.500000E-4	6.851196E-3
3.510000E-4	5.981445E-3
3.520000E-4	4.684448E-3
3.530000E-4	4.455566E-3
3.540000E-4	6.378174E-3
3.550000E-4	5.416870E-3
3.560000E-4	6.072998E-3
3.570000E-4	5.462646E-3
3.580000E-4	6.179810E-3
3.590000E-4	4.089355E-3
3.600000E-4	6.134033E-3
3.610000E-4	6.500244E-3
3.620000E-4	5.386353E-3
3.630000E-4	3.631592E-3
3.640000E-4	5.004883E-3
3.650000E-4	5.493164E-3
3.660000E-4	5.310059E-3
3.670000E-4	5.950928E-3
3.680000E-4	4.699707E-3
3.690000E-4	4.241943E-3
3.700000E-4	5.218506E-3
3.710000E-4	2.471924E-3
3.720000E-4	1.861572E-3
3.730000E-4	5.615234E-3
3.740000E-4	5.126953E-3
3.750000E-4	5.187988E-3
3.760000E-4	5.355835E-3
3.770000E-4	5.187988E-3
3.780000E-4	5.691528E-3
3.790000E-4	5.325317E-3
3.800000E-4	5.981445E-3
3.810000E-4	2.655029E-3
3.820000E-4	3.265381E-3
3.830000E-4	5.462646E-3
3.840000E-4	5.172729E-3
3.850000E-4	5.279541E-3
3.860000E-4	6.072998E-3
3.870000E-4	6.362915E-3
3.880000E-4	6.225586E-3
3.890000E-4	5.004883E-3
3.900000E-4	5.920410E-3
3.910000E-4	2.899170E-3
3.920000E-4	4.150391E-3
3.930000E-4	3.860474E-3
3.940000E-4	5.020142E-3
3.950000E-4	5.691528E-3
3.960000E-4	5.889893E-3
3.970000E-4	5.615234E-3
3.980000E-4	5.081177E-3
3.990000E-4	6.240845E-3
4.000000E-4	4.409790E-3
4.010000E-4	1.296997E-3
4.020000E-4	5.508423E-3
4.030000E-4	4.669189E-3
4.040000E-4	4.501343E-3
4.050000E-4	5.279541E-3
4.060000E-4	4.547119E-3
4.070000E-4	4.745483E-3
4.080000E-4	4.821777E-3
4.090000E-4	5.599976E-3
4.100000E-4	3.250122E-3
4.110000E-4	2.593994E-3
4.120000E-4	3.967285E-3
4.130000E-4	3.982544E-3
4.140000E-4	5.767822E-3
4.150000E-4	4.272461E-3
4.160000E-4	5.249023E-3
4.170000E-4	5.538940E-3
4.180000E-4	5.096436E-3
4.190000E-4	5.386353E-3
4.200000E-4	5.310059E-3
4.210000E-4	5.416870E-3
4.220000E-4	4.440308E-3
4.230000E-4	4.211426E-3
4.240000E-4	5.706787E-3
4.250000E-4	6.225586E-3
4.260000E-4	5.950928E-3
4.270000E-4	5.050659E-3
4.280000E-4	5.432129E-3
4.290000E-4	4.302979E-3
4.300000E-4	3.906250E-3
4.310000E-4	4.882812E-3
4.320000E-4	4.486084E-3
4.330000E-4	4.455566E-3
4.340000E-4	4.318237E-3
4.350000E-4	5.554199E-3
4.360000E-4	4.028320E-3
4.370000E-4	5.432129E-3
4.380000E-4	4.547119E-3
4.390000E-4	3.143311E-3
4.400000E-4	3.326416E-3
4.410000E-4	5.706787E-3
4.420000E-4	6.164551E-3
4.430000E-4	6.011963E-3
4.440000E-4	6.103516E-3
4.450000E-4	5.630493E-3
4.460000E-4	6.423950E-3
4.470000E-4	5.783081E-3
4.480000E-4	5.966187E-3
4.490000E-4	5.783081E-3
4.500000E-4	3.265381E-3
4.510000E-4	4.501343E-3
4.520000E-4	4.791260E-3
4.530000E-4	5.493164E-3
4.540000E-4	4.882812E-3
4.550000E-4	4.364014E-3
4.560000E-4	5.264282E-3
4.570000E-4	5.889893E-3
4.580000E-4	5.340576E-3
4.590000E-4	6.057739E-3
4.600000E-4	2.563477E-3
4.610000E-4	4.776001E-3
4.620000E-4	6.576538E-3
4.630000E-4	5.981445E-3
4.640000E-4	5.859375E-3
4.650000E-4	6.301880E-3
4.660000E-4	5.187988E-3
4.670000E-4	5.737305E-3
4.680000E-4	5.325317E-3
4.690000E-4	6.439209E-3
4.700000E-4	5.981445E-3
4.710000E-4	3.921509E-3
4.720000E-4	3.860474E-3
4.730000E-4	5.844116E-3
4.740000E-4	6.774902E-3
4.750000E-4	5.722046E-3
4.760000E-4	4.058838E-3
4.770000E-4	5.340576E-3
4.780000E-4	4.196167E-3
4.790000E-4	4.516602E-3
4.800000E-4	6.546021E-3
4.810000E-4	5.706787E-3
4.820000E-4	3.967285E-3
4.830000E-4	6.134033E-3
4.840000E-4	5.050659E-3
4.850000E-4	5.981445E-3
4.860000E-4	6.546021E-3
4.870000E-4	4.898071E-3
4.880000E-4	4.089355E-3
4.890000E-4	5.722046E-3
4.900000E-4	7.659912E-3
4.910000E-4	5.874634E-3
4.920000E-4	4.898071E-3
4.930000E-4	5.432129E-3
4.940000E-4	6.240845E-3
4.950000E-4	6.149292E-3
4.960000E-4	4.745483E-3
4.970000E-4	5.035400E-3
4.980000E-4	5.142212E-3
4.990000E-4	4.653931E-3
5.000000E-4	2.029419E-3
5.010000E-4	5.218506E-3
5.020000E-4	4.821777E-3
5.030000E-4	4.852295E-3
5.040000E-4	5.065918E-3
5.050000E-4	4.898071E-3
5.060000E-4	5.294800E-3
5.070000E-4	4.821777E-3
5.080000E-4	4.058838E-3
5.090000E-4	4.150391E-3
5.100000E-4	5.920410E-3
5.110000E-4	4.806519E-3
5.120000E-4	5.569458E-3
5.130000E-4	6.774902E-3
5.140000E-4	7.492065E-3
5.150000E-4	4.959106E-3
5.160000E-4	6.835937E-3
5.170000E-4	5.294800E-3
5.180000E-4	4.837036E-3
5.190000E-4	2.960205E-3
5.200000E-4	3.601074E-3
5.210000E-4	2.334595E-3
5.220000E-4	1.403809E-3
5.230000E-4	3.402710E-3
5.240000E-4	2.197266E-3
5.250000E-4	2.044678E-3
5.260000E-4	2.426147E-3
5.270000E-4	1.312256E-3
5.280000E-4	3.051758E-4
5.290000E-4	0.000000E+0
5.300000E-4	3.265381E-3
5.310000E-4	5.187988E-4
5.320000E-4	3.051758E-4
5.330000E-4	1.083374E-3
5.340000E-4	3.814697E-4
5.350000E-4	1.831055E-4
5.360000E-4	9.002686E-4
5.370000E-4	3.662109E-4
5.380000E-4	0.000000E+0
5.390000E-4	0.000000E+0
5.400000E-4	1.831055E-3
5.410000E-4	0.000000E+0
5.420000E-4	7.629395E-5
5.430000E-4	4.577637E-5
5.440000E-4	0.000000E+0
5.450000E-4	3.051758E-5
5.460000E-4	0.000000E+0
5.470000E-4	9.155273E-5
5.480000E-4	0.000000E+0
5.490000E-4	0.000000E+0
5.500000E-4	1.525879E-5
5.510000E-4	2.746582E-4
5.520000E-4	0.000000E+0
5.530000E-4	0.000000E+0
5.540000E-4	3.967285E-4
5.550000E-4	4.577637E-5
5.560000E-4	0.000000E+0
5.570000E-4	0.000000E+0
5.580000E-4	0.000000E+0
5.590000E-4	0.000000E+0
5.600000E-4	9.155273E-5
5.610000E-4	1.037598E-3
5.620000E-4	3.356934E-4
5.630000E-4	4.425049E-4
5.640000E-4	8.239746E-4
5.650000E-4	1.403809E-3
5.660000E-4	2.593994E-4
5.670000E-4	4.577637E-5
5.680000E-4	1.846313E-3
5.690000E-4	0.000000E+0
5.700000E-4	0.000000E+0
5.710000E-4	0.000000E+0
5.720000E-4	1.342773E-3
5.730000E-4	1.052856E-3
5.740000E-4	0.000000E+0
5.750000E-4	1.983643E-4
5.760000E-4	0.000000E+0
5.770000E-4	3.051758E-4
5.780000E-4	3.967285E-4
5.790000E-4	0.000000E+0
5.800000E-4	0.000000E+0
5.810000E-4	4.730225E-4
5.820000E-4	0.000000E+0
5.830000E-4	1.220703E-4
5.840000E-4	0.000000E+0
5.850000E-4	0.000000E+0
5.860000E-4	0.000000E+0
5.870000E-4	7.324219E-4
5.880000E-4	7.629395E-5
5.890000E-4	0.000000E+0
5.900000E-4	0.000000E+0
5.910000E-4	0.000000E+0
5.920000E-4	0.000000E+0
5.930000E-4	0.000000E+0
5.940000E-4	1.678467E-4
5.950000E-4	7.019043E-4
5.960000E-4	3.814697E-4
5.970000E-4	0.000000E+0
5.980000E-4	0.000000E+0
5.990000E-4	1.770020E-3
6.000000E-4	0.000000E+0
6.010000E-4	0.000000E+0
6.020000E-4	3.051758E-4
6.030000E-4	1.449585E-3
6.040000E-4	7.934570E-4
6.050000E-4	1.266479E-3
6.060000E-4	6.866455E-4
6.070000E-4	0.000000E+0
6.080000E-4	0.000000E+0
6.090000E-4	3.967285E-4
6.100000E-4	1.052856E-3
6.110000E-4	0.000000E+0
6.120000E-4	0.000000E+0
6.130000E-4	1.831055E-4
6.140000E-4	0.000000E+0
6.150000E-4	0.000000E+0
6.160000E-4	3.051758E-4
6.170000E-4	3.509521E-4
6.180000E-4	0.000000E+0
6.190000E-4	0.000000E+0
6.200000E-4	4.577637E-4
6.210000E-4	0.000000E+0
6.220000E-4	0.000000E+0
6.230000E-4	5.798340E-4
6.240000E-4	6.866455E-4
6.250000E-4	5.950928E-4
6.260000E-4	7.476807E-4
6.270000E-4	4.730225E-4
6.280000E-4	0.000000E+0
6.290000E-4	0.000000E+0
6.300000E-4	0.000000E+0
6.310000E-4	0.000000E+0
6.320000E-4	0.000000E+0
6.330000E-4	0.000000E+0
6.340000E-4	5.340576E-4
6.350000E-4	1.068115E-4
6.360000E-4	6.866455E-4
6.370000E-4	4.577637E-4
6.380000E-4	0.000000E+0
6.390000E-4	0.000000E+0
6.400000E-4	3.051758E-4
6.410000E-4	9.155273E-4
6.420000E-4	1.571655E-3
6.430000E-4	5.035400E-4
6.440000E-4	0.000000E+0
6.450000E-4	0.000000E+0
6.460000E-4	0.000000E+0
6.470000E-4	0.000000E+0
6.480000E-4	0.000000E+0
6.490000E-4	0.000000E+0
6.500000E-4	0.000000E+0
6.510000E-4	0.000000E+0
6.520000E-4	1.007080E-3
6.530000E-4	5.187988E-4
6.540000E-4	0.000000E+0
6.550000E-4	5.035400E-4
6.560000E-4	0.000000E+0
6.570000E-4	0.000000E+0
6.580000E-4	0.000000E+0
6.590000E-4	0.000000E+0
6.600000E-4	0.000000E+0
6.610000E-4	2.746582E-4
6.620000E-4	1.159668E-3
6.630000E-4	4.272461E-4
6.640000E-4	3.051758E-4
6.650000E-4	0.000000E+0
6.660000E-4	3.967285E-4
6.670000E-4	3.051758E-4
6.680000E-4	0.000000E+0
6.690000E-4	0.000000E+0
6.700000E-4	0.000000E+0
6.710000E-4	0.000000E+0
6.720000E-4	4.577637E-5
6.730000E-4	0.000000E+0
6.740000E-4	1.068115E-3
6.750000E-4	4.577637E-4
6.760000E-4	5.340576E-4
6.770000E-4	0.000000E+0
6.780000E-4	0.000000E+0
6.790000E-4	0.000000E+0
6.800000E-4	9.155273E-5
6.810000E-4	4.577637E-5
6.820000E-4	0.000000E+0
6.830000E-4	0.000000E+0
6.840000E-4	1.174927E-3
6.850000E-4	0.000000E+0
6.860000E-4	7.781982E-4
6.870000E-4	0.000000E+0
6.880000E-4	0.000000E+0
6.890000E-4	6.103516E-4
6.900000E-4	3.814697E-4
6.910000E-4	0.000000E+0
6.920000E-4	0.000000E+0
6.930000E-4	3.814697E-4
6.940000E-4	0.000000E+0
6.950000E-4	1.022339E-3
6.960000E-4	7.019043E-4
6.970000E-4	0.000000E+0
6.980000E-4	0.000000E+0
6.990000E-4	0.000000E+0
7.000000E-4	0.000000E+0
7.010000E-4	8.392334E-4
7.020000E-4	0.000000E+0
7.030000E-4	5.035400E-4
7.040000E-4	8.392334E-4
7.050000E-4	4.577637E-4
7.060000E-4	5.950928E-4
7.070000E-4	0.000000E+0
7.080000E-4	0.000000E+0
7.090000E-4	0.000000E+0
7.100000E-4	1.129150E-3
7.110000E-4	1.205444E-3
7.120000E-4	0.000000E+0
7.130000E-4	5.187988E-4
7.140000E-4	3.814697E-4
7.150000E-4	0.000000E+0
7.160000E-4	0.000000E+0
7.170000E-4	0.000000E+0
7.180000E-4	1.129150E-3
7.190000E-4	6.103516E-5
7.200000E-4	0.000000E+0
7.210000E-4	1.159668E-3
7.220000E-4	4.119873E-4
7.230000E-4	5.798340E-4
7.240000E-4	3.662109E-4
7.250000E-4	5.340576E-4
7.260000E-4	0.000000E+0
7.270000E-4	0.000000E+0
7.280000E-4	1.235962E-3
7.290000E-4	0.000000E+0
7.300000E-4	0.000000E+0
7.310000E-4	0.000000E+0
7.320000E-4	0.000000E+0
7.330000E-4	2.746582E-4
7.340000E-4	0.000000E+0
7.350000E-4	0.000000E+0
7.360000E-4	4.272461E-4
7.370000E-4	0.000000E+0
7.380000E-4	1.068115E-4
7.390000E-4	2.105713E-3
7.400000E-4	0.000000E+0
7.410000E-4	0.000000E+0
7.420000E-4	0.000000E+0
7.430000E-4	2.746582E-4
7.440000E-4	0.000000E+0
7.450000E-4	0.000000E+0
7.460000E-4	6.103516E-4
7.470000E-4	0.000000E+0
7.480000E-4	5.035400E-4
7.490000E-4	0.000000E+0
7.500000E-4	3.051758E-4
7.510000E-4	0.000000E+0
7.520000E-4	1.419067E-3
7.530000E-4	0.000000E+0
7.540000E-4	5.798340E-4
7.550000E-4	0.000000E+0
7.560000E-4	0.000000E+0
7.570000E-4	0.000000E+0
7.580000E-4	0.000000E+0
7.590000E-4	0.000000E+0
7.600000E-4	0.000000E+0
7.610000E-4	0.000000E+0
7.620000E-4	0.000000E+0
7.630000E-4	5.645752E-4
7.640000E-4	0.000000E+0
7.650000E-4	0.000000E+0
7.660000E-4	0.000000E+0
7.670000E-4	1.266479E-3
7.680000E-4	2.136230E-4
7.690000E-4	0.000000E+0
7.700000E-4	0.000000E+0
7.710000E-4	8.392334E-4
7.720000E-4	0.000000E+0
7.730000E-4	3.662109E-4
7.740000E-4	1.586914E-3
7.750000E-4	4.119873E-4
7.760000E-4	4.425049E-4
7.770000E-4	0.000000E+0
7.780000E-4	9.155273E-5
7.790000E-4	1.678467E-4
7.800000E-4	1.098633E-3
7.810000E-4	3.204346E-4
7.820000E-4	0.000000E+0
7.830000E-4	2.288818E-4
7.840000E-4	8.544922E-4
7.850000E-4	0.000000E+0
7.860000E-4	0.000000E+0
7.870000E-4	0.000000E+0
7.880000E-4	0.000000E+0
7.890000E-4	0.000000E+0
7.900000E-4	0.000000E+0
7.910000E-4	0.000000E+0
7.920000E-4	0.000000E+0
7.930000E-4	0.000000E+0
7.940000E-4	0.000000E+0
7.950000E-4	0.000000E+0
7.960000E-4	0.000000E+0
7.970000E-4	0.000000E+0
7.980000E-4	0.000000E+0
7.990000E-4	0.000000E+0
8.000000E-4	0.000000E+0
8.010000E-4	1.358032E-3
8.020000E-4	1.220703E-4
8.030000E-4	8.087158E-4
8.040000E-4	0.000000E+0
8.050000E-4	0.000000E+0
8.060000E-4	0.000000E+0
8.070000E-4	1.495361E-3
8.080000E-4	2.136230E-4
8.090000E-4	5.340576E-4
8.100000E-4	0.000000E+0
8.110000E-4	1.632690E-3
8.120000E-4	0.000000E+0
8.130000E-4	0.000000E+0
8.140000E-4	0.000000E+0
8.150000E-4	0.000000E+0
8.160000E-4	0.000000E+0
8.170000E-4	7.781982E-4
8.180000E-4	0.000000E+0
8.190000E-4	0.000000E+0
8.200000E-4	0.000000E+0
8.210000E-4	2.288818E-4
8.220000E-4	0.000000E+0
8.230000E-4	6.103516E-5
8.240000E-4	0.000000E+0
8.250000E-4	0.000000E+0
8.260000E-4	0.000000E+0
8.270000E-4	0.000000E+0
8.280000E-4	0.000000E+0
8.290000E-4	0.000000E+0
8.300000E-4	1.678467E-4
8.310000E-4	0.000000E+0
8.320000E-4	0.000000E+0
8.330000E-4	3.051758E-4
8.340000E-4	2.746582E-4
8.350000E-4	1.525879E-5
8.360000E-4	3.509521E-4
8.370000E-4	0.000000E+0
8.380000E-4	6.103516E-5
8.390000E-4	0.000000E+0
8.400000E-4	2.593994E-4
8.410000E-4	3.204346E-4
8.420000E-4	4.577637E-5
8.430000E-4	6.103516E-4
8.440000E-4	0.000000E+0
8.450000E-4	0.000000E+0
8.460000E-4	0.000000E+0
8.470000E-4	0.000000E+0
8.480000E-4	0.000000E+0
8.490000E-4	0.000000E+0
8.500000E-4	0.000000E+0
8.510000E-4	0.000000E+0
8.520000E-4	0.000000E+0
8.530000E-4	0.000000E+0
8.540000E-4	0.000000E+0
8.550000E-4	1.831055E-4
8.560000E-4	5.035400E-4
8.570000E-4	0.000000E+0
8.580000E-4	0.000000E+0
8.590000E-4	0.000000E+0
8.600000E-4	4.119873E-4
8.610000E-4	1.220703E-4
